t,user,final_status,edge_id,delay
4,78,edge,8,132.5451892970275
4,75,edge,16,55.789037152530646
4,31,edge,1,64.48665236459495
4,49,edge,6,71.87037285534718
4,19,edge,16,170.83258286122137
4,2,edge,17,66.21796791390042
4,28,edge,18,51.176902994978136
4,69,edge,9,40.78397881538565
4,46,edge,7,73.29298452759
4,52,edge,19,16.439779549761266
4,29,edge,13,49.17558843905622
4,8,edge,6,76.8036877491435
4,14,edge,18,158.09374082421704
4,77,edge,1,36.52856385807982
4,55,edge,16,215.19678350962693
4,50,edge,6,52.551587409864624
5,58,edge,13,72.02178076413155
5,19,edge,18,62.49391905555187
5,30,edge,10,55.287555488816
5,54,edge,0,43.589303368675814
5,10,edge,16,176.26126010483858
5,19,edge,6,65.85357162076204
5,8,edge,6,87.08234919810793
5,36,edge,15,85.16116176251901
5,30,edge,10,30.9961656648081
5,71,edge,15,84.79595095127917
5,57,edge,18,129.31730848649116
5,58,edge,6,50.099845973188366
5,57,edge,18,78.30705480380577
5,30,edge,10,46.700385125289685
5,43,edge,11,148.16117596785492
5,59,edge,6,154.7068149153014
5,65,edge,6,19.63143722284574
5,66,edge,18,35.374964639324006
5,48,edge,11,49.04548427350727
5,21,edge,14,60.455251498748666
5,18,edge,16,31.830901137739072
5,59,edge,6,64.71467640359356
6,36,edge,11,12.88518982386304
6,9,edge,6,174.10421513823636
6,36,edge,11,21.702713908860535
6,59,edge,6,65.11642718862534
6,49,edge,3,39.51958385255033
6,15,edge,4,29.273193543518406
6,10,edge,16,244.3323990799613
6,78,edge,5,37.972070745656104
6,42,edge,18,83.7920598608666
6,59,edge,16,75.8825697754987
6,56,edge,18,72.13159873161835
6,77,edge,11,52.87393717624641
6,47,edge,15,20.759189474099045
6,25,edge,17,24.969591614495137
6,70,edge,10,57.00523227671552
6,11,edge,9,114.00587015202332
6,42,edge,18,37.9019687946524
6,42,edge,18,34.08458188898703
6,52,edge,19,26.65791142294934
6,32,edge,9,105.79276949240315
6,72,edge,0,32.7754669120706
6,79,edge,14,36.23745377323305
6,9,edge,16,160.39516625453882
6,5,edge,6,114.9092181002319
7,19,edge,18,130.20922217703296
7,54,edge,10,62.34065016824758
7,46,edge,6,38.13252028050858
7,0,edge,0,82.49031928798897
7,32,edge,18,83.61280562482852
7,59,edge,6,61.90276034808925
7,18,edge,16,42.27345537774839
7,70,edge,17,75.74500560218806
7,21,edge,8,71.20903558890139
7,3,edge,11,45.333724910506426
7,71,edge,15,79.06173396101232
7,70,edge,6,62.195101355191184
7,50,edge,6,51.168796496767534
7,4,edge,11,36.123771937958544
7,66,edge,7,33.492983277788255
7,48,edge,3,29.79253858747573
7,56,edge,18,46.66497053904626
7,7,edge,6,24.234759394384223
7,54,edge,4,65.09032861800043
7,33,edge,19,39.67016435746487
7,45,edge,18,64.82530688285459
7,35,edge,16,55.139142142666735
7,15,edge,4,55.61301240863193
7,46,edge,1,73.38857707513641
7,31,edge,0,34.523613916752225
7,43,edge,15,40.00229141465534
7,32,edge,18,25.056772140320547
7,17,edge,6,73.29614370898956
7,59,edge,16,70.90816161745968
7,79,edge,13,26.362028953538932
7,56,edge,18,30.04951186197921
7,20,edge,1,62.98104413664897
7,23,edge,18,72.25338583841513
7,32,edge,18,72.09458748821221
7,46,edge,7,54.443206384381966
8,64,edge,16,109.87417839756719
8,5,edge,16,183.67799392355582
8,68,edge,8,30.21210705635465
8,73,edge,6,44.88460702078595
8,24,edge,1,106.8531874368549
8,67,edge,5,136.22735283877776
8,75,edge,16,66.13551313497902
8,10,edge,16,244.62405759529943
8,54,edge,4,47.23463071071287
8,71,edge,11,65.28110558294293
8,2,edge,0,67.48256739525257
8,59,edge,6,143.79311582415932
8,27,edge,18,68.16338517670759
8,49,edge,1,59.73386942241197
8,64,edge,16,115.28163843772937
8,70,edge,18,114.65237786638241
8,6,edge,11,69.37573866820479
8,29,edge,13,51.26556929964522
8,57,edge,9,229.05562888059816
8,65,edge,6,17.69192030635625
8,17,edge,13,69.37542360248335
8,22,edge,11,56.0074218541377
8,58,edge,6,42.73468767623261
8,61,edge,9,22.690435538185305
9,0,edge,1,72.32825902876613
9,1,edge,16,144.53486730342976
9,26,edge,8,91.67013462317817
9,74,edge,1,40.87217771143233
9,51,edge,19,70.78944426952637
9,51,edge,19,58.20596295165499
9,73,edge,13,75.74019651636407
9,65,edge,6,41.71297679113766
9,75,edge,16,61.17498005047698
9,36,edge,11,28.205080579686587
9,50,edge,6,38.918591633667155
9,6,edge,8,30.272373673350593
9,77,edge,1,32.122084119335675
9,22,edge,0,53.55500150669403
9,70,edge,10,70.22851136998018
9,37,edge,16,25.299231488812755
9,16,edge,9,163.70909883858567
9,51,edge,8,32.93828346118947
9,13,edge,9,75.23059068278374
9,32,edge,6,187.07325964630675
9,63,edge,13,22.39192064954741
9,59,edge,16,122.23771545145665
9,63,edge,13,53.376415198777764
9,74,edge,1,52.996025735329674
9,19,edge,16,124.59004936318513
10,60,edge,16,68.21798544703549
10,21,edge,8,42.92176343270795
10,40,edge,15,19.05080329437282
10,46,edge,10,56.908152598207785
10,51,edge,19,70.07182653289013
10,26,edge,5,37.52240129775386
10,28,edge,9,95.84108030778212
10,30,edge,1,66.97533312881096
10,0,edge,6,99.54261090926025
10,64,edge,16,44.47699874967915
10,1,edge,16,137.82377371380724
10,37,edge,16,18.92639366107254
10,35,edge,18,311.7193000525685
10,37,edge,16,26.808698717335837
10,27,edge,18,55.657677452243455
10,38,edge,9,62.80473913994832
11,12,edge,6,68.8822582658577
11,72,edge,12,37.43696664436569
11,23,edge,18,85.99158183279728
11,79,edge,5,53.34312052550697
11,48,edge,11,22.741652618888143
11,30,edge,7,42.951755328105335
11,71,edge,15,94.53813013308064
11,14,edge,6,119.79844601320282
11,57,edge,18,89.72368867628549
11,43,edge,15,26.424471209896744
11,15,edge,9,35.10543495204915
11,55,edge,16,233.64113235056163
11,62,edge,0,34.160027817374925
11,24,edge,19,39.586488112520925
11,50,edge,18,124.21878022085747
11,38,edge,18,99.22981092661686
11,57,edge,18,83.37500546789869
11,13,edge,10,105.82433314457643
11,77,edge,11,51.80323989157708
11,52,edge,6,65.3663143919665
11,13,edge,7,194.76290351570228
11,43,edge,15,31.78329622386338
12,3,edge,19,91.8792921764715
12,47,edge,15,17.342176865976235
12,53,edge,16,136.34231029069264
12,9,edge,16,144.39623447006775
12,33,edge,19,30.18430853703849
12,70,edge,18,82.61130429929416
12,54,edge,12,49.233722459261806
12,64,edge,16,102.75319493636634
12,50,edge,6,24.87911006056676
12,68,edge,5,37.903021932942785
12,26,edge,6,118.07103004897508
12,70,edge,1,83.6346502013058
12,6,edge,8,31.95295394467089
12,63,edge,13,70.33635104571357
12,5,edge,16,169.19826481154638
12,20,edge,1,72.1684304063197
12,6,edge,8,13.30683243665118
12,58,edge,13,64.48188598595162
12,30,edge,1,111.36071262712748
12,13,edge,18,55.300534003267124
12,78,edge,8,85.97263355361385
12,65,edge,6,34.481551496440254
13,75,edge,16,50.69030634474145
13,71,edge,11,50.45999510172541
13,78,edge,5,25.498972739701742
13,49,edge,17,60.50186367355584
13,78,edge,19,62.25181296232497
13,5,edge,16,162.73923579303286
13,63,edge,8,88.906073304964
13,31,edge,1,54.4306815992974
13,31,edge,1,54.82051202419415
13,50,edge,6,44.60162369052232
13,9,edge,16,85.67642653597417
13,17,edge,6,69.17290717083063
13,11,edge,7,59.322328702044764
13,4,edge,11,36.87367295988005
13,30,edge,10,50.73827379596951
13,32,edge,18,78.68175473971985
13,31,edge,7,51.04430400998862
14,5,edge,5,37.336068804884576
14,19,edge,17,87.09506079968791
14,44,edge,11,76.62952052564536
14,61,edge,9,48.770762195000785
14,79,edge,5,49.30019380888001
14,32,edge,18,37.25002655396694
14,62,edge,15,76.84676568987153
14,18,edge,16,33.66783465703129
14,20,edge,4,58.014362978578625
14,19,edge,18,148.42652016200552
14,51,edge,8,65.48081360028266
14,5,edge,13,26.841575145063125
14,21,edge,8,72.73719078919291
14,65,edge,17,148.86334571297408
14,4,edge,11,48.62827977421875
14,70,edge,10,39.53371361440379
14,71,edge,11,39.34029931338289
14,22,edge,0,55.456925167809615
14,6,edge,8,12.0389639524738
14,60,edge,16,76.21152577758114
14,8,edge,6,32.64446533588922
14,60,edge,16,61.202398968538425
14,31,edge,1,59.978259717155076
14,60,edge,16,59.073065519497504
14,11,edge,9,79.6468346997509
14,79,edge,2,60.01773786260715
14,28,edge,18,54.07465560622776
15,40,edge,15,34.263828202607705
15,29,edge,6,114.15171630745502
15,26,edge,8,112.62786792238754
15,8,edge,6,35.75793009044793
15,23,edge,10,64.30905616376532
15,9,edge,6,150.87331581330037
15,19,edge,18,88.54507095039531
15,27,edge,18,34.22382853979371
15,18,edge,16,51.452672143783964
15,26,edge,5,40.44168366906628
15,30,edge,4,33.89072847775943
15,44,edge,3,41.63864918396418
15,19,edge,10,145.6988188006626
15,25,edge,17,68.76297788401536
15,5,edge,5,46.18841559773481
15,49,edge,3,55.34703204847521
15,72,edge,12,33.55086064361299
15,47,edge,15,42.85789791475691
15,4,edge,3,53.71319041335306
15,20,edge,12,17.995855295620714
15,9,edge,18,204.70502968577907
15,4,edge,19,47.83611959833454
15,18,edge,16,17.056043616901214
16,3,edge,8,22.544759040616825
16,35,edge,18,320.52553880050726
16,11,edge,7,63.467447286119466
16,22,edge,3,83.22875410547955
16,76,edge,4,84.00985100159002
16,49,edge,6,38.18971491589846
16,9,edge,16,76.4578933442747
16,41,edge,18,48.578870693673345
16,58,edge,13,32.227237372733406
16,76,edge,0,34.44946784838817
16,37,edge,16,47.58797100528265
16,32,edge,18,38.053921494489174
16,46,edge,7,54.43073690766841
16,0,edge,0,46.99582197674866
16,47,edge,15,36.514292610311195
16,24,edge,19,70.9942403782769
16,36,edge,11,22.191929128939133
16,50,edge,6,48.391944162604574
16,20,edge,12,60.14426108228264
16,40,edge,15,13.244198690126925
16,18,edge,16,54.17475141479156
16,78,edge,5,29.132686640602817
16,39,edge,18,72.82303574480214
17,66,edge,10,33.98965714851535
17,48,edge,11,45.207701628607076
17,8,edge,13,102.9199656922604
17,47,edge,15,43.17205203570834
17,52,edge,17,31.36745825838571
17,56,edge,18,84.96081076138832
17,34,edge,7,69.8598870163771
17,52,edge,3,74.2095279406553
17,41,edge,10,13.276492349181073
17,62,edge,0,38.60765725759987
17,12,edge,6,66.44325548498307
17,27,edge,18,71.32981011045376
17,38,edge,9,32.671805960935515
17,71,edge,8,88.2444200217317
17,44,edge,17,47.98721293667961
17,39,edge,10,150.40803866792243
17,17,edge,5,35.924057215836335
17,74,edge,1,36.3971253051389
17,54,edge,4,63.46153928043611
18,18,edge,16,24.649567643624593
18,68,edge,14,43.47716506638457
18,44,edge,11,85.05826210162043
18,41,edge,10,29.163388219390523
18,39,edge,6,66.40999838238618
18,38,edge,9,58.58722251445185
18,16,edge,18,104.19248411137224
18,70,edge,7,70.0300683445253
18,79,edge,5,26.58058872210747
18,8,edge,6,41.668108659306704
18,21,edge,14,28.366920461636234
18,76,edge,12,36.53567363516677
18,67,edge,19,63.857114025378415
18,69,edge,9,58.94221845634545
18,27,edge,18,40.41987072057408
18,23,edge,9,97.59847708766578
18,3,edge,8,29.192787725489662
18,53,edge,16,96.75000287260903
18,33,edge,3,43.36648675221241
18,14,edge,18,154.81608750540363
18,77,edge,15,31.55612805585318
19,30,edge,4,16.790483578881293
19,11,edge,9,107.34122609480154
19,53,edge,16,155.33056634542064
19,2,edge,0,35.632991931272215
19,66,edge,9,74.4881920408629
19,17,edge,6,46.233552925639835
19,59,edge,16,84.83079017236744
19,14,edge,18,61.904561452488
19,62,edge,3,45.72988609048813
19,25,edge,6,26.313026645188405
19,21,edge,8,87.89303618119796
19,17,edge,6,64.40241757922584
19,25,edge,1,67.82792803955479
19,12,edge,16,105.00315370237232
19,65,edge,6,51.41834936209612
19,54,edge,7,41.5924117014187
19,22,edge,11,72.24198388700039
19,63,edge,5,20.890796634838935
19,60,edge,16,36.45258100589256
19,77,edge,11,56.56821858083147
19,54,edge,4,29.544263152006035
19,52,edge,6,37.38720213989886
20,24,edge,6,13.454979869985065
20,12,edge,16,95.95126707408298
20,10,edge,18,135.84589165634816
20,40,edge,15,32.04417819306872
20,68,edge,14,59.73846630300052
20,57,edge,18,48.84552233393261
20,63,edge,6,134.1255748898618
20,29,edge,16,66.08482048619963
20,76,edge,1,50.46940017207448
20,5,edge,6,137.94026409007395
20,46,edge,18,38.947506893061785
20,3,edge,8,21.00946829670397
20,4,edge,1,45.48179267330231
20,23,edge,10,111.6276526241761
20,55,edge,16,186.06953468759176
20,31,edge,4,80.12349354446481
20,32,edge,18,40.33496365131393
20,57,edge,9,241.5447739926405
20,77,edge,11,24.80286926793055
20,72,edge,12,24.346069618532283
20,61,edge,9,23.321924245246716
20,29,edge,5,18.821218442715956
20,57,edge,18,93.58479078348813
20,12,edge,16,103.5468183545472
20,64,edge,16,65.63329473817878
20,75,edge,16,36.762995715440994
20,2,edge,7,54.441695147146056
20,41,edge,18,47.923033174000494
21,14,edge,16,237.8542220698532
21,24,edge,19,43.406340707638364
21,28,edge,18,91.34337700736576
21,45,edge,9,57.79535627412368
21,32,edge,7,110.81217767718046
21,21,edge,8,30.336489518537963
21,0,edge,7,58.34258296852142
21,12,edge,16,129.6613609448274
21,49,edge,3,31.27824504965909
21,34,edge,18,89.07632744906832
21,2,edge,7,68.54013489254142
21,52,edge,6,25.873171048033193
21,7,edge,6,35.87070118475764
21,61,edge,9,42.318691060686945
21,49,edge,7,125.9800941543787
21,12,edge,16,76.43767663643449
21,62,edge,15,27.223503791156933
21,35,edge,18,174.14021193019002
21,73,edge,5,49.727181363069526
21,0,edge,1,30.42069034950745
21,56,edge,9,53.30613692805552
21,36,edge,11,35.78125363212457
21,77,edge,12,190.3226011835986
22,16,edge,18,61.273558300365615
22,6,edge,8,12.475501235109872
22,1,edge,16,116.06287247959395
22,9,edge,16,58.42934815103541
22,3,edge,13,73.0242139550088
22,2,edge,7,23.32472430938294
22,9,edge,16,153.2769968988648
22,35,edge,16,167.73391451406837
22,45,edge,18,30.208621147735922
22,37,edge,16,37.1026443393535
22,13,edge,7,138.07119226677088
22,28,edge,9,105.34444211251957
22,55,edge,18,182.77450752027184
22,9,edge,16,151.47088618072416
22,35,edge,16,52.01028752016071
22,78,edge,14,29.7677929281241
22,44,edge,17,29.01274165902471
22,20,edge,12,60.21570175044081
22,26,edge,5,33.53435438834425
22,35,edge,16,99.20536100133357
22,6,edge,8,25.622203914690456
22,3,edge,13,77.53494337954386
22,19,edge,18,57.75402865453337
22,12,edge,16,107.8873167477996
22,20,edge,1,24.86708470564694
22,25,edge,6,23.750976001413207
22,17,edge,13,96.15913874105854
22,4,edge,11,51.55723695731987
22,53,edge,16,114.10778403491231
22,20,edge,12,34.7670596742835
22,73,edge,5,69.60697761424915
23,4,edge,3,55.957338314968744
23,55,edge,16,141.12130429497682
23,78,edge,5,49.18801415790213
23,46,edge,10,63.22735101982943
23,14,edge,16,153.6107256279127
23,63,edge,6,45.64128451077932
23,72,edge,12,40.79115258794068
23,36,edge,11,43.40047704227729
23,56,edge,18,59.44214512462204
23,69,edge,9,20.389261368598664
23,27,edge,18,63.79801941670657
23,66,edge,4,41.348859603146806
23,31,edge,17,47.73956233926688
23,73,edge,19,36.81872334136549
23,66,edge,9,80.38310218846169
23,7,edge,3,91.65250246532588
23,54,edge,0,73.21480362048885
23,75,edge,16,73.45147719281393
23,0,edge,6,122.27865928411327
23,43,edge,11,97.11583124279338
23,74,edge,1,27.47351623654985
24,17,edge,6,38.1580967126753
24,71,edge,11,51.24890180542
24,49,edge,1,36.583538570801174
24,64,edge,16,54.80247533355511
24,1,edge,16,112.7608803161982
24,76,edge,12,31.32941247288857
24,38,edge,9,22.277313064355397
24,39,edge,6,48.11711278760661
24,0,edge,7,61.837685559411035
24,48,edge,11,27.366015900094958
24,60,edge,16,53.853637492401425
24,42,edge,18,30.083806876025722
24,5,edge,5,36.61574212493025
24,50,edge,6,52.32546935006636
24,35,edge,16,152.22253523452122
24,61,edge,9,20.63360687720756
24,40,edge,15,23.030255719348904
24,3,edge,8,26.08775764096705
25,32,edge,18,53.85609834524487
25,20,edge,1,62.62476345723027
25,11,edge,4,53.269000823862484
25,71,edge,11,36.808293178410864
25,45,edge,18,21.318655348260545
25,56,edge,7,237.96781494485626
25,40,edge,15,46.27802988674638
25,78,edge,19,39.5981830049803
25,12,edge,6,74.49407003930918
25,43,edge,11,104.79579571718749
25,48,edge,19,56.0974063823326
25,30,edge,12,101.6721968231711
25,14,edge,6,122.12044641763622
25,15,edge,10,24.613454269559675
26,15,edge,10,29.929752127002935
26,57,edge,18,80.66187065097718
26,70,edge,1,81.15279637755567
26,36,edge,11,47.38737013196369
26,20,edge,0,35.44035018642706
26,32,edge,18,25.376535072542996
26,1,edge,16,108.99015382158761
26,57,edge,18,83.39127695056457
26,33,edge,6,69.42223138914126
26,66,edge,4,35.623383620469234
26,58,edge,5,60.70577189196187
26,55,edge,16,125.14171582405895
26,59,edge,18,68.27023427380182
26,51,edge,8,25.305498233362552
26,70,edge,10,31.994162449817413
26,58,edge,13,21.11181593007344
26,29,edge,13,44.99515197173455
26,8,edge,6,46.68245755081819
26,71,edge,11,19.888367216535336
26,10,edge,6,96.43024155891672
26,19,edge,6,181.7822790261139
26,77,edge,17,81.87084868983438
26,35,edge,16,165.68080492933655
26,77,edge,17,100.54143954904403
26,30,edge,10,58.86301003214909
26,29,edge,6,105.99722391376572
26,43,edge,11,123.86862031448346
26,7,edge,6,18.102878737211025
26,9,edge,16,124.0940678303179
27,9,edge,16,159.34844846014605
27,22,edge,0,30.431500840247008
27,44,edge,6,36.391948079292604
27,10,edge,18,224.6902090523069
27,55,edge,16,191.89501761524014
27,13,edge,18,17.363207900549266
27,31,edge,1,53.90933477836522
27,51,edge,8,30.507993735052235
27,56,edge,9,112.17138693433319
27,20,edge,1,65.82704695384096
27,6,edge,19,108.03264447411782
27,75,edge,16,87.5261955983044
27,73,edge,13,26.289279163162504
27,29,edge,16,189.61490255272406
27,17,edge,6,61.353186136480375
27,1,edge,18,137.70209174787405
27,11,edge,4,60.13995536122938
27,52,edge,3,25.870020255348987
27,17,edge,13,31.652065668076794
27,18,edge,16,24.559494268449583
27,45,edge,18,50.854188785808255
27,34,edge,6,49.27710858394309
27,72,edge,0,40.64320716430477
27,17,edge,5,67.32595694902723
27,68,edge,14,43.147718756389786
27,32,edge,18,80.86401654787426
27,61,edge,9,24.001296125656538
27,46,edge,7,64.58180968489562
27,26,edge,19,89.98509689786563
27,49,edge,17,23.796892731834646
28,57,edge,18,124.15308429494739
28,44,edge,11,44.67497733811974
28,65,edge,6,16.063696916791287
28,66,edge,7,43.284542419503644
28,39,edge,6,102.55129189138367
28,38,edge,9,32.77988956448276
28,6,edge,19,82.39539354675085
28,12,edge,6,107.46986883928825
28,60,edge,16,92.52699640861515
28,9,edge,16,52.697678664700085
28,13,edge,18,37.479914317559
28,3,edge,19,50.88700373797194
28,13,edge,18,54.862613674890625
28,22,edge,1,50.532463221963354
28,21,edge,8,67.27279671260324
28,33,edge,6,82.31603620556089
28,68,edge,5,58.264164789713654
28,12,edge,6,109.21146444338261
28,58,edge,5,65.17920334526197
28,40,edge,15,37.74739937539119
28,57,edge,18,61.552349626308505
28,64,edge,16,64.54517384766041
28,45,edge,9,27.086124150246494
28,37,edge,16,44.22496407364651
28,76,edge,7,90.57351989673167
28,14,edge,18,111.79566266686315
28,17,edge,6,63.20817348922689
29,63,edge,14,62.616602313613114
29,66,edge,4,30.378173594973703
29,58,edge,6,62.64664039269097
29,76,edge,1,75.05623461905446
29,6,edge,8,33.51664599461421
29,27,edge,18,66.28621396716716
29,66,edge,4,45.26265209354219
29,21,edge,14,47.71177889270876
29,23,edge,6,201.51778033723764
29,20,edge,0,25.755155629169455
29,0,edge,18,65.47803779377716
29,56,edge,9,91.20441915985612
29,28,edge,9,102.89997276498354
29,12,edge,16,82.80698858901252
29,15,edge,4,74.65064742991558
29,70,edge,1,56.184818590320425
29,35,edge,16,121.64729338269872
29,64,edge,16,78.5608036801731
30,61,edge,9,36.89706324086479
30,11,edge,4,55.47920128102318
30,5,edge,5,36.63371082501817
30,12,edge,16,67.66493725944258
30,71,edge,11,43.3550716390882
30,16,edge,18,77.87851792360924
30,46,edge,7,41.23983990777503
30,36,edge,19,30.48158885412944
30,74,edge,12,54.446296895293955
30,63,edge,5,30.398363268766246
30,40,edge,15,16.543555002665503
30,41,edge,18,44.40275536480916
31,74,edge,0,47.568764489446735
31,66,edge,9,45.68982757078067
31,57,edge,18,118.34232819337096
31,59,edge,6,144.954588167388
31,59,edge,6,85.30729901841246
31,37,edge,16,32.52878681715361
31,45,edge,9,30.994638535803
31,21,edge,14,62.87589569499055
31,41,edge,7,77.99190140705117
31,75,edge,16,29.086042414962122
31,36,edge,11,17.1944445823316
31,28,edge,9,111.66780180996837
31,24,edge,17,49.037826532747594
31,74,edge,7,28.245304416447617
31,66,edge,9,125.72789533520361
31,12,edge,6,114.42616898630516
31,8,edge,5,124.75050013059416
31,22,edge,1,30.226069957983213
31,34,edge,18,116.7139829067352
31,76,edge,7,92.10625398138163
31,8,edge,6,32.27688674006766
31,65,edge,1,88.84522240768247
31,15,edge,10,37.71364256848106
31,17,edge,13,44.502858553548386
31,20,edge,1,20.85485200675196
31,16,edge,18,44.50426096502056
31,18,edge,16,18.784195883607783
31,5,edge,13,38.47043802141014
31,68,edge,8,85.44795253417458
31,49,edge,3,21.24024856737886
32,50,edge,6,29.148085599621684
32,18,edge,16,17.67135313699442
32,21,edge,5,135.4166967826492
32,56,edge,18,75.93320523994544
32,11,edge,7,39.53245957420807
32,6,edge,11,43.288648593802066
32,21,edge,2,59.36671551407335
32,74,edge,1,69.85885619347734
32,60,edge,16,85.99795334441107
32,41,edge,18,58.29646448032363
32,16,edge,6,197.36525139199273
32,6,edge,11,78.31273688655516
32,37,edge,16,43.71774719903488
32,37,edge,16,45.223410840087666
32,27,edge,10,76.84462715164716
32,10,edge,6,181.13715231205538
32,3,edge,14,132.52816953768576
32,23,edge,18,80.10108321961047
32,50,edge,6,39.39387180101643
32,37,edge,16,66.45956812415186
32,35,edge,18,127.82544304115575
32,53,edge,16,75.81422113055817
32,9,edge,16,182.0133207887284
32,50,edge,6,38.633819250355245
32,49,edge,0,74.87987790569301
32,43,edge,11,110.74048815833744
33,0,edge,1,50.8394980502835
33,39,edge,6,97.36575641511806
33,4,edge,3,57.130307122806556
33,9,edge,16,59.211198200551316
33,66,edge,7,35.55868760373364
33,53,edge,16,41.26346733797846
33,49,edge,17,32.979570087364145
33,4,edge,11,31.72322174409234
33,75,edge,16,62.31092892279298
33,4,edge,11,22.852197087890158
33,40,edge,15,41.51146942414816
33,55,edge,16,134.82545351956344
33,49,edge,17,34.79071973462043
33,62,edge,15,78.57686443020118
33,79,edge,13,20.475712998963484
33,35,edge,16,119.80650460357391
33,42,edge,18,105.76309582270257
33,64,edge,16,136.16858753359438
33,67,edge,6,24.269419403157777
33,5,edge,13,16.87263364954395
33,37,edge,16,36.5166429507166
33,55,edge,18,198.48063918001623
33,30,edge,10,57.94951947411721
33,30,edge,10,53.052662484550645
33,44,edge,3,50.63462029024796
34,13,edge,18,37.15553490706672
34,2,edge,1,96.897229193165
34,53,edge,16,132.0368155296918
34,13,edge,18,17.356438882533006
34,59,edge,16,116.39874152256634
34,35,edge,16,99.30519088138755
34,5,edge,14,119.4701434929289
34,55,edge,18,230.98452283796072
34,61,edge,9,14.883331326058032
34,16,edge,18,43.58389905771889
34,61,edge,9,35.64493255264822
34,49,edge,3,48.519656011383525
